Date	Time	Open	High	Low	Close	Volume
01/01/2022	15:30:00	3713.6	3745.42	3712.87	3725.28	2448.4308
01/01/2022	16:00:00	3725.28	3748.35	3718.95	3745.09	1753.0167
01/01/2022	16:30:00	3744.64	3747.71	3725.56	3727.71	970.0111
01/01/2022	17:00:00	3727.71	3737.0	3726.97	3735.42	978.1684
01/01/2022	17:30:00	3735.3	3764.43	3735.14	3760.42	3452.0871
01/01/2022	18:00:00	3761.05	3766.13	3745.39	3749.76	961.3798
01/01/2022	18:30:00	3749.77	3757.18	3740.15	3752.23	1078.3777
01/01/2022	19:00:00	3752.79	3757.77	3737.16	3743.48	682.5979
01/01/2022	19:30:00	3744.18	3749.58	3735.99	3747.77	739.4974
01/01/2022	20:00:00	3747.79	3752.88	3740.71	3752.86	483.2789
01/01/2022	20:30:00	3752.44	3777.0	3751.35	3761.15	1871.8933
01/01/2022	21:00:00	3761.52	3776.0	3761.22	3763.18	1163.7561
01/01/2022	21:30:00	3763.08	3768.08	3747.01	3749.35	787.8209
01/01/2022	22:00:00	3749.34	3756.86	3740.15	3755.08	807.4183
01/01/2022	22:30:00	3755.08	3764.0	3753.13	3758.49	379.2487
01/01/2022	23:00:00	3758.49	3758.93	3745.81	3755.97	584.9724
01/01/2022	23:30:00	3755.97	3775.0	3750.71	3766.05	983.3816
02/01/2022	00:00:00	3766.06	3770.21	3751.75	3763.78	1145.7149
02/01/2022	00:30:00	3763.78	3771.38	3759.66	3762.39	949.1494
02/01/2022	01:00:00	3762.39	3764.2	3750.0	3755.14	961.1184
02/01/2022	01:30:00	3754.65	3757.15	3743.23	3747.32	726.8592
02/01/2022	02:00:00	3747.33	3753.7	3743.0	3744.13	622.6084
02/01/2022	02:30:00	3744.13	3753.4	3743.01	3747.26	595.4341
02/01/2022	03:00:00	3747.16	3753.82	3744.0	3753.82	277.2814
02/01/2022	03:30:00	3753.82	3761.13	3746.61	3759.21	572.3224
02/01/2022	04:00:00	3759.21	3762.24	3750.0	3751.8	350.1118
02/01/2022	04:30:00	3752.05	3758.19	3717.98	3725.15	2355.552
02/01/2022	05:00:00	3725.14	3734.11	3721.13	3730.16	600.6798
02/01/2022	05:30:00	3730.68	3745.53	3729.93	3744.78	805.6504
02/01/2022	06:00:00	3744.77	3749.78	3741.01	3742.85	679.2051
02/01/2022	06:30:00	3742.82	3750.22	3738.0	3739.64	655.4123
02/01/2022	07:00:00	3739.13	3744.82	3735.2	3743.56	424.2699
02/01/2022	07:30:00	3743.55	3752.37	3738.07	3748.01	851.2817
02/01/2022	08:00:00	3748.01	3748.8	3733.45	3741.62	519.8512
02/01/2022	08:30:00	3741.61	3746.22	3736.33	3744.4	375.1214
02/01/2022	09:00:00	3744.39	3770.0	3739.07	3756.73	1325.2081
02/01/2022	09:30:00	3756.73	3763.95	3752.26	3754.09	816.6931
02/01/2022	10:00:00	3754.09	3759.3	3749.71	3749.84	478.6336
02/01/2022	10:30:00	3749.85	3751.8	3741.0	3743.62	554.4494
02/01/2022	11:00:00	3743.63	3752.53	3742.08	3750.87	614.1995
02/01/2022	11:30:00	3750.87	3756.95	3742.59	3744.48	486.7033
02/01/2022	12:00:00	3744.48	3744.93	3731.03	3742.81	986.2463
02/01/2022	12:30:00	3742.83	3759.0	3741.0	3754.99	994.7886
02/01/2022	13:00:00	3754.65	3757.28	3743.0	3754.69	597.556
02/01/2022	13:30:00	3754.89	3754.89	3741.01	3745.23	531.0396
02/01/2022	14:00:00	3745.23	3756.76	3744.0	3747.05	621.0296
02/01/2022	14:30:00	3747.06	3757.77	3746.67	3753.17	875.2433
02/01/2022	15:00:00	3753.17	3769.98	3752.61	3763.09	1363.9863
02/01/2022	15:30:00	3763.1	3788.93	3759.45	3779.16	1941.2641
02/01/2022	16:00:00	3778.8	3795.0	3778.54	3785.8	1459.9544
02/01/2022	16:30:00	3785.75	3850.0	3785.75	3839.12	4761.113
02/01/2022	17:00:00	3839.11	3859.0	3811.37	3823.84	4396.5476
02/01/2022	17:30:00	3824.19	3833.84	3817.18	3824.89	1371.6585
02/01/2022	18:00:00	3824.4	3825.49	3784.27	3793.94	2263.7515
02/01/2022	18:30:00	3793.94	3799.41	3772.3	3795.54	2255.8118
02/01/2022	19:00:00	3795.4	3806.51	3788.26	3791.25	999.2355
02/01/2022	19:30:00	3791.01	3804.08	3785.53	3799.48	1076.9703
02/01/2022	20:00:00	3799.73	3814.45	3794.61	3810.26	1469.6027
02/01/2022	20:30:00	3810.24	3811.6	3800.97	3810.89	473.1217
02/01/2022	21:00:00	3810.88	3817.63	3802.51	3810.58	581.0179
02/01/2022	21:30:00	3810.73	3829.0	3809.55	3812.06	791.6838
02/01/2022	22:00:00	3812.06	3825.4	3811.46	3825.34	640.4115
02/01/2022	22:30:00	3825.33	3835.02	3821.02	3828.05	940.2748
02/01/2022	23:00:00	3828.06	3835.38	3821.43	3834.29	1128.7589
02/01/2022	23:30:00	3834.43	3841.09	3827.47	3829.44	948.0317
03/01/2022	00:00:00	3829.32	3829.6	3805.06	3815.91	2401.7614
03/01/2022	00:30:00	3816.29	3816.72	3806.32	3807.67	1294.2282
03/01/2022	01:00:00	3807.74	3811.38	3795.39	3803.9	1113.7258
03/01/2022	01:30:00	3803.91	3806.43	3795.4	3806.01	707.9126
03/01/2022	02:00:00	3806.0	3806.0	3786.41	3795.73	886.112
03/01/2022	02:30:00	3795.56	3804.99	3791.4	3798.67	903.9193
03/01/2022	03:00:00	3798.66	3805.99	3792.56	3801.67	972.2726
03/01/2022	03:30:00	3801.63	3802.88	3776.62	3786.46	1552.8897
03/01/2022	04:00:00	3785.9	3797.4	3781.81	3790.81	845.8055
03/01/2022	04:30:00	3790.8	3800.27	3789.44	3792.63	740.9834
03/01/2022	05:00:00	3792.43	3809.5	3791.22	3807.3	1087.7278
03/01/2022	05:30:00	3807.31	3824.42	3807.3	3812.96	1565.6288
03/01/2022	06:00:00	3812.96	3817.06	3804.16	3806.15	618.7612
03/01/2022	06:30:00	3806.15	3810.77	3800.0	3803.45	468.5596
03/01/2022	07:00:00	3803.45	3807.55	3799.58	3806.8	384.0781
03/01/2022	07:30:00	3806.8	3810.61	3799.67	3808.6	1293.0601
03/01/2022	08:00:00	3808.6	3821.79	3808.56	3814.24	805.391
03/01/2022	08:30:00	3814.25	3816.83	3805.56	3807.91	572.9124
03/01/2022	09:00:00	3807.91	3818.58	3791.22	3796.88	1443.3829
03/01/2022	09:30:00	3797.13	3812.94	3794.12	3809.44	712.8813
03/01/2022	10:00:00	3809.44	3826.24	3809.02	3816.63	1768.1902
03/01/2022	10:30:00	3816.67	3830.89	3813.19	3824.4	1054.4834
03/01/2022	11:00:00	3824.37	3844.23	3824.37	3839.73	1805.1386
03/01/2022	11:30:00	3840.12	3840.53	3829.27	3835.22	880.9539
03/01/2022	12:00:00	3835.21	3838.63	3824.1	3833.36	1168.3833
03/01/2022	12:30:00	3833.09	3833.23	3817.15	3819.94	1002.1342
03/01/2022	13:00:00	3819.35	3830.5	3819.35	3829.21	689.3193
03/01/2022	13:30:00	3829.22	3830.7	3818.65	3819.28	825.8872
03/01/2022	14:00:00	3819.24	3824.33	3806.01	3822.86	1690.546
03/01/2022	14:30:00	3822.92	3852.81	3803.7	3804.18	3611.2715
03/01/2022	15:00:00	3804.55	3813.91	3787.37	3812.28	2160.9269
03/01/2022	15:30:00	3811.59	3811.77	3776.39	3784.79	1901.4406
03/01/2022	16:00:00	3784.35	3795.73	3736.08	3753.22	4141.0624
03/01/2022	16:30:00	3753.22	3757.44	3736.91	3748.94	1565.7935
03/01/2022	17:00:00	3748.76	3774.08	3744.0	3767.77	1427.012
03/01/2022	17:30:00	3767.76	3776.96	3761.0	3761.93	882.3495
03/01/2022	18:00:00	3761.92	3772.14	3753.0	3762.88	1007.1288
03/01/2022	18:30:00	3762.89	3765.61	3744.34	3752.5	830.9019
03/01/2022	19:00:00	3752.38	3764.1	3744.68	3761.43	1092.2087
03/01/2022	19:30:00	3761.43	3763.96	3739.18	3739.18	1488.7969
03/01/2022	20:00:00	3739.17	3742.11	3682.0	3684.63	5445.2652
03/01/2022	20:30:00	3685.03	3702.61	3682.0	3699.06	2165.232
03/01/2022	21:00:00	3699.06	3714.93	3694.09	3712.26	1045.6522
03/01/2022	21:30:00	3712.72	3733.8	3712.1	3723.86	1195.9649
03/01/2022	22:00:00	3723.9	3768.96	3722.6	3764.14	1799.8059
03/01/2022	22:30:00	3764.15	3772.15	3749.15	3752.07	1093.0003
03/01/2022	23:00:00	3752.08	3766.04	3746.63	3765.99	1251.6756
03/01/2022	23:30:00	3765.92	3778.56	3760.4	3765.57	700.8216
04/01/2022	00:00:00	3766.08	3774.49	3750.52	3765.99	1322.1874
04/01/2022	00:30:00	3765.91	3766.12	3737.4	3743.45	1307.3769
04/01/2022	01:00:00	3743.45	3758.86	3734.41	3755.18	845.5749
04/01/2022	01:30:00	3755.18	3755.18	3729.0	3732.64	778.4779
04/01/2022	02:00:00	3732.8	3740.62	3714.5	3728.4	1365.3332
04/01/2022	02:30:00	3728.4	3738.69	3722.97	3726.08	814.5545
04/01/2022	03:00:00	3725.98	3737.24	3719.58	3735.6	698.1265
04/01/2022	03:30:00	3735.54	3749.16	3734.76	3744.03	994.7631
04/01/2022	04:00:00	3744.25	3753.15	3736.05	3744.07	854.9226
04/01/2022	04:30:00	3744.1	3751.71	3730.01	3731.15	867.2964
04/01/2022	05:00:00	3730.69	3747.2	3727.26	3746.73	497.5747
04/01/2022	05:30:00	3747.09	3747.2	3729.67	3742.31	749.0071
04/01/2022	06:00:00	3742.3	3755.0	3735.09	3753.77	999.4221
04/01/2022	06:30:00	3753.77	3755.86	3747.69	3753.62	666.9113
04/01/2022	07:00:00	3753.62	3764.67	3747.45	3757.29	766.1924
04/01/2022	07:30:00	3757.29	3764.0	3752.62	3764.0	1249.8098
04/01/2022	08:00:00	3764.0	3782.37	3757.82	3770.99	2114.9608
04/01/2022	08:30:00	3770.99	3780.0	3763.86	3770.73	750.9679
04/01/2022	09:00:00	3770.73	3779.79	3767.66	3775.87	959.4507
04/01/2022	09:30:00	3776.02	3776.27	3763.86	3767.22	621.6696
04/01/2022	10:00:00	3767.41	3788.6	3765.01	3784.05	800.8107
04/01/2022	10:30:00	3784.06	3815.62	3777.59	3806.11	2841.3284
04/01/2022	11:00:00	3806.11	3832.15	3806.11	3818.83	3957.3533
04/01/2022	11:30:00	3818.96	3840.0	3814.8	3836.15	2550.6466
04/01/2022	12:00:00	3836.43	3841.8	3818.41	3819.5	1665.5728
04/01/2022	12:30:00	3819.5	3832.14	3818.38	3831.81	1303.0332
04/01/2022	13:00:00	3831.82	3839.86	3815.33	3839.77	1297.6085
04/01/2022	13:30:00	3839.78	3875.26	3833.11	3865.63	4687.321
04/01/2022	14:00:00	3865.66	3876.8	3854.41	3858.09	2043.8618
04/01/2022	14:30:00	3858.13	3893.61	3856.96	3875.86	3418.3059
04/01/2022	15:00:00	3875.88	3885.71	3864.04	3874.05	2539.0553
04/01/2022	15:30:00	3874.01	3874.1	3844.12	3849.46	1738.9365
04/01/2022	16:00:00	3849.46	3857.39	3837.0	3842.66	2428.5971
04/01/2022	16:30:00	3842.66	3859.69	3840.0	3851.47	1208.1847
04/01/2022	17:00:00	3851.49	3863.99	3843.21	3853.1	1073.0328
04/01/2022	17:30:00	3853.1	3863.56	3837.45	3837.67	818.1923
04/01/2022	18:00:00	3837.67	3854.93	3821.1	3821.97	2037.3783
04/01/2022	18:30:00	3821.96	3824.41	3763.78	3771.31	7268.0167
04/01/2022	19:00:00	3771.32	3841.0	3758.06	3818.57	6945.3609
04/01/2022	19:30:00	3818.34	3827.67	3800.18	3811.63	1627.669
04/01/2022	20:00:00	3811.86	3828.6	3797.13	3826.8	2421.7152
04/01/2022	20:30:00	3826.8	3827.64	3811.36	3815.79	1177.5428
04/01/2022	21:00:00	3815.5	3828.35	3808.65	3818.52	1854.3432
04/01/2022	21:30:00	3818.53	3831.78	3817.09	3825.35	639.1414
04/01/2022	22:00:00	3825.34	3825.34	3809.48	3814.48	614.7977
04/01/2022	22:30:00	3814.48	3820.32	3805.64	3815.84	643.8723
04/01/2022	23:00:00	3815.83	3816.32	3795.32	3810.0	1462.2959
04/01/2022	23:30:00	3809.73	3809.73	3783.71	3784.39	1287.6982
05/01/2022	00:00:00	3784.86	3796.96	3765.59	3791.77	1873.3788
05/01/2022	00:30:00	3791.94	3812.01	3791.13	3809.69	809.7658
05/01/2022	01:00:00	3809.61	3810.26	3800.39	3804.7	664.7372
05/01/2022	01:30:00	3804.7	3805.65	3792.21	3792.94	691.5247
05/01/2022	02:00:00	3792.94	3807.87	3792.85	3797.69	855.8923
05/01/2022	02:30:00	3797.53	3807.74	3796.98	3802.88	1171.0399
05/01/2022	03:00:00	3802.36	3826.18	3802.36	3813.06	1048.4338
05/01/2022	03:30:00	3812.82	3815.14	3807.48	3809.37	469.1154
05/01/2022	04:00:00	3809.37	3815.77	3803.15	3814.28	693.3339
05/01/2022	04:30:00	3814.61	3815.0	3805.08	3809.64	496.016
05/01/2022	05:00:00	3809.63	3809.63	3797.75	3805.6	718.6558
05/01/2022	05:30:00	3805.8	3806.5	3797.36	3803.75	500.8197
05/01/2022	06:00:00	3803.86	3819.97	3800.38	3812.04	712.9285
05/01/2022	06:30:00	3812.04	3821.26	3811.61	3818.93	553.0004
05/01/2022	07:00:00	3818.93	3822.02	3813.09	3817.89	512.1065
05/01/2022	07:30:00	3817.9	3818.49	3810.25	3815.87	890.2154
05/01/2022	08:00:00	3815.86	3817.96	3802.74	3810.45	1014.414
05/01/2022	08:30:00	3810.45	3826.29	3805.82	3820.66	1283.0491
05/01/2022	09:00:00	3820.95	3832.65	3817.01	3830.89	957.1474
05/01/2022	09:30:00	3830.89	3839.83	3826.97	3836.46	1117.1471
05/01/2022	10:00:00	3836.48	3847.39	3828.21	3831.79	1282.8059
05/01/2022	10:30:00	3831.79	3834.68	3821.41	3826.07	977.5919
05/01/2022	11:00:00	3826.33	3827.47	3801.36	3804.66	1290.4373
05/01/2022	11:30:00	3804.66	3804.82	3781.1	3791.52	2806.8178
05/01/2022	12:00:00	3791.53	3796.0	3768.57	3781.99	1839.5984
05/01/2022	12:30:00	3782.0	3791.0	3760.0	3789.75	2093.8603
05/01/2022	13:00:00	3789.62	3807.51	3780.83	3804.16	1915.6594
05/01/2022	13:30:00	3804.17	3815.75	3798.57	3814.14	1059.6202
05/01/2022	14:00:00	3814.26	3819.07	3801.47	3810.84	1694.8053
05/01/2022	14:30:00	3810.85	3833.03	3788.24	3820.57	4590.5999
05/01/2022	15:00:00	3820.71	3827.52	3807.87	3820.32	1715.9879
05/01/2022	15:30:00	3820.8	3823.0	3805.01	3820.83	1159.8318
05/01/2022	16:00:00	3820.84	3823.03	3800.0	3819.52	1463.2021
05/01/2022	16:30:00	3819.53	3819.54	3790.63	3792.57	1396.5019
05/01/2022	17:00:00	3792.57	3804.22	3791.0	3798.31	1783.1134
05/01/2022	17:30:00	3798.31	3799.2	3771.18	3772.3	2752.5017
05/01/2022	18:00:00	3772.31	3772.85	3726.8	3746.98	7381.0
05/01/2022	18:30:00	3746.92	3771.18	3742.86	3747.17	2044.5854
05/01/2022	19:00:00	3747.18	3759.7	3700.07	3722.59	5046.2484
05/01/2022	19:30:00	3722.59	3728.0	3645.19	3654.24	10054.2765
05/01/2022	20:00:00	3654.69	3664.05	3600.0	3632.63	11419.3371
05/01/2022	20:30:00	3632.01	3641.0	3584.75	3593.12	7310.047
05/01/2022	21:00:00	3592.74	3635.0	3586.02	3598.56	3955.7654
05/01/2022	21:30:00	3598.41	3599.35	3552.99	3554.45	5676.8229
05/01/2022	22:00:00	3554.46	3569.83	3452.39	3472.23	8668.0072
05/01/2022	22:30:00	3472.23	3549.02	3416.01	3533.96	9501.7822
05/01/2022	23:00:00	3534.15	3563.9	3503.2	3550.78	5769.5282
05/01/2022	23:30:00	3550.78	3558.38	3530.0	3539.63	4787.6789
06/01/2022	00:00:00	3539.64	3543.0	3515.81	3528.58	4605.6607
06/01/2022	00:30:00	3528.58	3550.49	3524.46	3537.62	2999.6851
06/01/2022	01:00:00	3538.17	3540.01	3520.0	3523.13	1846.3365
06/01/2022	01:30:00	3523.14	3529.23	3499.64	3524.58	2320.5425
06/01/2022	02:00:00	3524.57	3529.4	3494.18	3503.32	2846.0175
06/01/2022	02:30:00	3503.29	3523.72	3500.46	3507.86	2900.8457
06/01/2022	03:00:00	3508.24	3510.3	3481.98	3487.85	2471.557
06/01/2022	03:30:00	3488.09	3492.69	3445.74	3448.49	6083.1809
06/01/2022	04:00:00	3448.64	3469.56	3431.13	3432.59	3915.3995
06/01/2022	04:30:00	3432.39	3460.8	3406.5	3449.5	5162.3848
06/01/2022	05:00:00	3450.0	3479.07	3436.71	3470.53	2749.3211
06/01/2022	05:30:00	3470.53	3474.63	3443.55	3456.64	3151.8035
06/01/2022	06:00:00	3456.65	3467.41	3439.38	3456.19	2133.2932
06/01/2022	06:30:00	3456.03	3459.93	3420.67	3438.71	3303.3475
06/01/2022	07:00:00	3438.67	3462.14	3426.0	3461.56	2786.7454
06/01/2022	07:30:00	3461.56	3463.15	3438.85	3452.6	3439.8352
06/01/2022	08:00:00	3452.75	3455.19	3411.54	3426.18	3633.5579
06/01/2022	08:30:00	3425.95	3427.03	3383.58	3404.88	6255.194
06/01/2022	09:00:00	3404.87	3407.54	3350.43	3357.74	5425.1168
06/01/2022	09:30:00	3357.73	3366.84	3298.72	3307.65	10539.7872
06/01/2022	10:00:00	3307.65	3345.0	3307.08	3343.38	4883.842
06/01/2022	10:30:00	3343.13	3364.71	3337.92	3354.94	3989.37
06/01/2022	11:00:00	3354.94	3366.54	3346.2	3350.19	1939.6366
06/01/2022	11:30:00	3350.18	3355.68	3330.33	3348.83	2868.0351
06/01/2022	12:00:00	3348.82	3357.66	3318.06	3319.14	2755.9715
